Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,geometry
58963781,2023-09-29 09:00:00,09/29/2023 10:50:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11224,3001 WEST   23 STREET,WEST   23 STREET,SURF AVE,HIGHLAND VIEW AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,09/29/2023 10:50:00 AM,13 BROOKLYN,3070710001.0,BROOKLYN,987131.0,148317.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.57377140688237,-73.98962944718214,"(40.57377140688237, -73.98962944718214)",18184.0,21.0,2.0,45.0,35.0,POINT (987130.9999982966 148317.01436846022)
58959010,2023-09-29 08:59:00,09/29/2023 09:10:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11231,127 3 PLACE,3 PLACE,COURT ST,DEAD END,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 09:10:00 AM,06 BROOKLYN,3004630029.0,BROOKLYN,985158.0,186445.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67842516994581,-73.99672640096483,"(40.67842516994581, -73.99672640096483)",13514.0,14.0,2.0,27.0,48.0,POINT (985157.9999994634 186445.01439351536)
58962145,2023-09-29 08:59:00,09/30/2023 02:30:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11234,2540 EAST   63 STREET,EAST   63 STREET,BASSETT WALK,MAYFAIR DR S,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 02:30:00 AM,18 BROOKLYN,3086520040.0,BROOKLYN,1009197.0,161491.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60989674630898,-73.9101512582861,"(40.60989674630898, -73.9101512582861)",13825.0,5.0,2.0,8.0,38.0,POINT (1009196.9999852511 161491.01437716582)
58966859,2023-09-29 08:59:00,09/29/2023 05:10:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11213,1082 PROSPECT PLACE,PROSPECT PLACE,KINGSTON AVE,ALBANY AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 05:10:00 PM,08 BROOKLYN,3012370021.0,BROOKLYN,1000720.0,184761.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67378769539656,-73.94062507572039,"(40.67378769539656, -73.94062507572039)",17615.0,16.0,2.0,49.0,49.0,POINT (1000719.9999902461 184761.0143923979)
58957620,2023-09-29 08:59:00,09/29/2023 07:25:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11223,913 AVENUE R,AVENUE R,E 9 ST,E 10 ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 07:25:00 PM,15 BROOKLYN,3066660080.0,BROOKLYN,994465.0,159771.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60520492808253,-73.96321239974866,"(40.60520492808253, -73.96321239974866)",18183.0,32.0,2.0,18.0,36.0,POINT (994464.9999939642 159771.01437603158)
58956095,2023-09-29 08:59:00,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11214,2259 86 STREET,86 STREET,BAY 32 ST,23 AVE,,,ADDRESS,BROOKLYN,,,Open,,,,11 BROOKLYN,3063480054.0,BROOKLYN,986411.0,158227.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.600972586233446,-73.99221801638859,"(40.600972586233446, -73.99221801638859)",17616.0,1.0,2.0,45.0,37.0,POINT (986410.999998723 158227.0143750223)
58957708,2023-09-29 08:59:00,10/01/2023 08:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11693,16-12 CHURCH ROAD,CHURCH ROAD,E 16 RD,E 18 RD,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",10/01/2023 08:40:00 PM,14 QUEENS,4154820042.0,QUEENS,1034405.0,158299.0,PHONE,Unspecified,QUEENS,,,,,,,,40.60102855146534,-73.81938639924776,"(40.60102855146534, -73.81938639924776)",20531.0,51.0,3.0,41.0,58.0,POINT (1034404.9999703579 158299.01437500012)
58959112,2023-09-29 08:59:00,09/29/2023 12:05:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,512 WESTMINSTER ROAD,WESTMINSTER ROAD,DORCHESTER RD,DITMAS AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 12:05:00 PM,14 BROOKLYN,3051750035.0,BROOKLYN,993579.0,171177.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63651299524479,-73.96638741716377,"(40.63651299524479, -73.96638741716377)",17620.0,60.0,2.0,11.0,43.0,POINT (993578.9999944817 171177.01438354186)
58959137,2023-09-29 08:59:00,09/29/2023 10:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11231,,,,,COMMERCE STREET,IMLAY STREET,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",09/29/2023 10:30:00 AM,06 BROOKLYN,,BROOKLYN,981698.0,187564.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.681496249864225,-74.00920111176733,"(40.681496249864225, -74.00920111176733)",13514.0,14.0,2.0,7.0,48.0,POINT (981698.0000015129 187564.01439422937)
58960631,2023-09-29 08:59:00,09/29/2023 12:50:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,1029 CHURCH AVENUE,CHURCH AVENUE,E 10 ST,STRATFORD RD,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 12:50:00 PM,14 BROOKLYN,3050710036.0,BROOKLYN,992582.0,174904.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.646743804003904,-73.96997502603377,"(40.646743804003904, -73.96997502603377)",17620.0,60.0,2.0,11.0,43.0,POINT (992581.9999950678 174904.0143859886)
58962146,2023-09-29 08:59:00,09/29/2023 07:15:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11217,185 NEVINS STREET,NEVINS STREET,WARREN ST,BALTIC ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 07:15:00 PM,06 BROOKLYN,3003940001.0,BROOKLYN,988462.0,188064.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.682868001833405,-73.9848135266054,"(40.682868001833405, -73.9848135266054)",17619.0,14.0,2.0,38.0,50.0,POINT (988461.999997506 188064.01439455655)
58962147,2023-09-29 08:59:00,09/29/2023 10:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11226,1182 ROGERS AVENUE,ROGERS AVENUE,CLARENDON RD,AVENUE D,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 10:00:00 AM,17 BROOKLYN,3051920040.0,BROOKLYN,997717.0,172921.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64129457698438,-73.95147463797868,"(40.64129457698438, -73.95147463797868)",13510.0,61.0,2.0,26.0,40.0,POINT (997716.9999920328 172921.01438467644)
58962219,2023-09-29 08:59:00,09/29/2023 09:15:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11377,35-26 63 STREET,63 STREET,BROADWAY,37 AVE,,,ADDRESS,WOODSIDE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",09/29/2023 09:15:00 AM,02 QUEENS,4012010033.0,QUEENS,1012109.0,212363.0,PHONE,Unspecified,QUEENS,,,,,,,,40.74952005081833,-73.899453146003,"(40.74952005081833, -73.899453146003)",14787.0,53.0,3.0,33.0,66.0,POINT (1012108.9999834565 212363.01441021904)
58962220,2023-09-29 08:59:00,09/29/2023 12:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11369,24-19 87 STREET,87 STREET,24 AVE,ASTORIA BLVD,,,ADDRESS,EAST ELMHURST,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",09/29/2023 12:30:00 PM,03 QUEENS,4010990036.0,QUEENS,1016853.0,217949.0,PHONE,Unspecified,QUEENS,,,,,,,,40.76483596303073,-73.88230434733428,"(40.76483596303073, -73.88230434733428)",14511.0,65.0,3.0,4.0,73.0,POINT (1016852.9999806389 217949.0144137802)
58962221,2023-09-29 08:59:00,09/29/2023 04:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11206,202 GRAHAM AVENUE,GRAHAM AVENUE,SCHOLES ST,STAGG WALK,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",09/29/2023 04:00:00 PM,01 BROOKLYN,3030260001.0,BROOKLYN,999930.0,197545.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.708878253407214,-73.94344329677507,"(40.708878253407214, -73.94344329677507)",17213.0,36.0,2.0,30.0,56.0,POINT (999929.999990704 197545.01440069237)
58962256,2023-09-29 08:59:00,09/29/2023 09:00:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10003,320 EAST   11 STREET,EAST   11 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,09/29/2023 09:00:00 AM,03 MANHATTAN,1004520018.0,MANHATTAN,988371.0,205178.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72984193504043,-73.9851311555551,"(40.72984193504043, -73.9851311555551)",11724.0,70.0,4.0,50.0,5.0,POINT (988370.999997552 205178.0144056162)
58963439,2023-09-29 08:59:00,09/29/2023 09:05:00 AM,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11224,3001 WEST   23 STREET,WEST   23 STREET,SURF AVE,HIGHLAND VIEW AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,09/29/2023 09:05:00 AM,13 BROOKLYN,3070710001.0,BROOKLYN,987131.0,148317.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.57377140688237,-73.98962944718214,"(40.57377140688237, -73.98962944718214)",18184.0,21.0,2.0,45.0,35.0,POINT (987130.9999982966 148317.01436846022)
58963444,2023-09-29 08:59:00,09/29/2023 12:45:00 PM,DEP,Department of Environmental Protection,Sewer,Highway Flooding (SH),,,BQE/Gowanus - Eastbound,BQE/Gowanus - Eastbound,Queens Blvd (Exit 36),Roosevelt Ave (Exit 37),,,BLOCKFACE,,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",09/29/2023 12:45:00 PM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,POINT EMPTY
58963480,2023-09-29 08:59:00,09/29/2023 10:30:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11231,127 3 PLACE,3 PLACE,COURT ST,DEAD END,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,09/29/2023 10:30:00 AM,06 BROOKLYN,3004630029.0,BROOKLYN,985158.0,186445.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67842516994581,-73.99672640096483,"(40.67842516994581, -73.99672640096483)",13514.0,14.0,2.0,27.0,48.0,POINT (985157.9999994634 186445.01439351536)
58963668,2023-09-29 08:59:00,09/29/2023 08:20:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11238,573 CARLTON AVENUE,CARLTON AVENUE,DEAN ST,BERGEN ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 08:20:00 PM,08 BROOKLYN,3011370002.0,BROOKLYN,992204.0,187111.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.680249661993045,-73.97132277581697,"(40.680249661993045, -73.97132277581697)",13829.0,16.0,2.0,48.0,50.0,POINT (992203.9999952873 187111.01439394217)
58963669,2023-09-29 08:59:00,09/29/2023 10:30:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11226,629 EAST   17 STREET,EAST   17 STREET,NEWKIRK AVE,FOSTER AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 10:30:00 AM,14 BROOKLYN,3052170037.0,BROOKLYN,994971.0,170742.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63531743747123,-73.96137270368094,"(40.63531743747123, -73.96137270368094)",13510.0,60.0,2.0,11.0,43.0,POINT (994970.9999936572 170742.01438324913)
58965157,2023-09-29 08:59:00,10/01/2023 12:00:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11204,1702 47 STREET,47 STREET,17 AVE,18 AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",10/01/2023 12:00:00 PM,12 BROOKLYN,3054440007.0,BROOKLYN,989272.0,168957.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63042305530308,-73.9819072800348,"(40.63042305530308, -73.9819072800348)",16867.0,2.0,2.0,18.0,39.0,POINT (989271.9999970276 168957.01438208506)
58965291,2023-09-29 08:59:00,09/29/2023 02:35:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11204,6301 BAY PARKWAY,BAY PARKWAY,63 ST,64 ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 02:35:00 PM,11 BROOKLYN,3065520008.0,BROOKLYN,989720.0,163308.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61491746569345,-73.98029785143724,"(40.61491746569345, -73.98029785143724)",16867.0,1.0,2.0,18.0,37.0,POINT (989719.9999967676 163308.01437836906)
58965292,2023-09-29 08:59:00,09/29/2023 07:45:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11224,3010 WEST   33 STREET,WEST   33 STREET,SURF AVE,BOARDWALK W,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 07:45:00 PM,13 BROOKLYN,3070660010.0,BROOKLYN,984499.0,147842.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.5724680894399,-73.99910370799694,"(40.5724680894399, -73.99910370799694)",18184.0,21.0,2.0,45.0,35.0,POINT (984498.9999998544 147842.01436815452)
58966858,2023-09-29 08:59:00,09/29/2023 08:45:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11104,47-02 SKILLMAN AVENUE,SKILLMAN AVENUE,47 ST,48 ST,,,ADDRESS,SUNNYSIDE,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 08:45:00 PM,02 QUEENS,4001360027.0,QUEENS,1007266.0,211234.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.746435162880104,-73.91693603246637,"(40.746435162880104, -73.91693603246637)",16861.0,53.0,3.0,33.0,66.0,POINT (1007265.9999863391 211234.0144094983)
58958588,2023-09-29 08:57:14,10/02/2023 08:35:45 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11354,144-24 37 AVENUE,37 AVENUE,,,,,ADDRESS,FLUSHING,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,10/02/2023 12:00:00 AM,07 QUEENS,4050150012.0,QUEENS,1033631.0,217651.0,PHONE,Unspecified,QUEENS,,,,,,,,40.76394023641006,-73.82173870122016,"(40.76394023641006, -73.82173870122016)",13832.0,22.0,3.0,3.0,67.0,POINT (1033630.9999706683 217651.01441356016)
58966165,2023-09-29 08:56:29,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,1819 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,,Open,,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",09/29/2023 12:00:00 AM,14 BROOKLYN,3051220035.0,BROOKLYN,994824.0,174144.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.644655375117686,-73.96189700656006,"(40.644655375117686, -73.96189700656006)",13510.0,60.0,2.0,11.0,43.0,POINT (994823.9999937438 174144.01438547717)
58963104,2023-09-29 08:56:24,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11216,375 GATES AVENUE,GATES AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",09/29/2023 12:00:00 AM,03 BROOKLYN,3018070075.0,BROOKLYN,997490.0,189221.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68603480219816,-73.95226057319618,"(40.68603480219816, -73.95226057319618)",17618.0,69.0,2.0,49.0,51.0,POINT (997489.9999921507 189221.0143953017)
58961461,2023-09-29 08:56:17,10/03/2023 09:25:41 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11230,1499 EAST   10 STREET,EAST   10 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,10/03/2023 12:00:00 AM,12 BROOKLYN,3065920055.0,BROOKLYN,994268.0,162550.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61283293740017,-73.96391773950745,"(40.61283293740017, -73.96391773950745)",13513.0,2.0,2.0,18.0,39.0,POINT (994267.999994079 162550.01437787196)
58961468,2023-09-29 08:56:16,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11230,608 RUGBY ROAD,RUGBY ROAD,,,,,ADDRESS,BROOKLYN,,,Open,,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",09/29/2023 12:00:00 AM,14 BROOKLYN,3052340016.0,BROOKLYN,994205.0,170483.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63460743158718,-73.96413295010548,"(40.63460743158718, -73.96413295010548)",13513.0,60.0,2.0,11.0,43.0,POINT (994204.9999941121 170483.01438306738)
